,name,geo_id_raw,ZCTA5,State_FIPS20,County_FIPS20,Total_Pop,Hispanic_Total,Non_Hispanic_Total,NH_White_alone,NH_Black_alone,NH_AIAN_alone,NH_API_alone,NH_Other_alone,NH_Mult_Total,NH_White_Other,NH_Black_Other,NH_AIAN_Other,NH_Asian_HPI,NH_Asian_HPI_Other,NH_API_Other
32764,ZCTA5 97486,860Z200US97486,97486,,,663,38,625,543,6,10,11.0,6,49,20,0,0,0,0,0.0
32765,ZCTA5 97487,860Z200US97487,97487,,,7330,448,6882,6217,48,70,77.0,38,432,129,0,0,3,0,0.0
32766,ZCTA5 97488,860Z200US97488,97488,,,892,20,872,804,2,4,11.0,3,48,5,0,0,0,0,0.0
32767,ZCTA5 97489,860Z200US97489,97489,,,721,30,691,636,1,11,6.0,9,28,5,0,0,0,0,0.0
32768,ZCTA5 97490,860Z200US97490,97490,,,291,16,275,229,2,9,1.0,6,28,13,0,0,0,0,0.0
32769,ZCTA5 97492,860Z200US97492,97492,,,554,28,526,475,2,6,3.0,1,39,8,0,0,0,0,0.0
32770,ZCTA5 97493,860Z200US97493,97493,,,415,30,385,309,4,11,9.0,5,47,17,0,0,0,0,0.0
32771,ZCTA5 97494,860Z200US97494,97494,,,22,0,22,21,0,1,0.0,0,0,0,0,0,0,0,0.0
32772,ZCTA5 97495,860Z200US97495,97495,,,1416,52,1364,1227,3,24,43.0,5,62,14,0,0,0,0,0.0
32773,ZCTA5 97496,860Z200US97496,97496,,,6217,272,5945,5391,21,97,63.0,30,343,100,0,0,0,0,0.0
32774,ZCTA5 97497,860Z200US97497,97497,,,1214,81,1133,1034,1,8,17.0,4,69,8,0,0,2,0,0.0
32775,ZCTA5 97498,860Z200US97498,97498,,,2050,128,1922,1748,3,20,31.0,19,101,12,0,0,3,0,0.0
32776,ZCTA5 97499,860Z200US97499,97499,,,1578,67,1511,1362,2,19,16.0,7,105,32,0,0,4,0,0.0
32777,ZCTA5 97501,860Z200US97501,97501,,,36346,6813,29533,26077,347,330,645.0,166,1968,448,6,3,22,0,3.0
32778,ZCTA5 97502,860Z200US97502,97502,,,23031,2113,20918,18912,122,176,362.0,97,1249,314,4,0,5,0,3.0
32779,ZCTA5 97503,860Z200US97503,97503,,,9213,2279,6934,6170,47,72,127.0,37,481,118,0,0,5,0,2.0
32780,ZCTA5 97504,860Z200US97504,97504,,,39399,3740,35659,31485,294,267,1229.0,189,2195,698,9,3,18,0,9.0
32781,ZCTA5 97520,860Z200US97520,97520,,,22246,1390,20856,18468,223,135,508.0,314,1208,323,1,0,15,0,12.0
32782,ZCTA5 97522,860Z200US97522,97522,,,466,16,450,400,2,7,0.0,27,14,1,0,0,0,0,0.0
32783,ZCTA5 97523,860Z200US97523,97523,,,5389,360,5029,4557,26,58,51.0,45,292,52,0,0,1,0,0.0
32784,ZCTA5 97524,860Z200US97524,97524,,,12624,885,11739,10665,56,114,114.0,96,694,201,0,0,1,0,1.0
32785,ZCTA5 97525,860Z200US97525,97525,,,4540,246,4294,3862,22,79,41.0,24,266,56,0,1,1,0,2.0
32786,ZCTA5 97526,860Z200US97526,97526,,,29709,2014,27695,25120,157,255,405.0,137,1621,353,0,0,19,0,2.0
32787,ZCTA5 97527,860Z200US97527,97527,,,29369,1988,27381,24912,88,313,324.0,170,1574,437,0,0,11,0,0.0
32788,ZCTA5 97530,860Z200US97530,97530,,,6356,281,6075,5606,13,31,58.0,34,333,96,3,0,4,0,1.0
32789,ZCTA5 97531,860Z200US97531,97531,,,493,38,455,393,5,6,6.0,2,43,6,0,0,1,0,1.0
32790,ZCTA5 97532,860Z200US97532,97532,,,2098,130,1968,1785,11,16,23.0,15,118,27,0,0,1,0,0.0
32791,ZCTA5 97534,860Z200US97534,97534,,,588,48,540,477,0,4,1.0,7,51,5,0,0,0,0,0.0
32792,ZCTA5 97535,860Z200US97535,97535,,,4112,543,3569,3212,30,39,67.0,18,203,57,0,0,0,0,0.0
32793,ZCTA5 97536,860Z200US97536,97536,,,824,27,797,739,3,6,4.0,3,42,8,0,0,0,0,0.0
32794,ZCTA5 97537,860Z200US97537,97537,,,6224,320,5904,5471,35,50,55.0,19,274,59,0,0,6,0,2.0
32795,ZCTA5 97538,860Z200US97538,97538,,,1777,95,1682,1515,4,27,19.0,16,101,12,0,0,1,0,0.0
32796,ZCTA5 97539,860Z200US97539,97539,,,2942,140,2802,2555,9,25,20.0,49,144,31,0,0,0,0,0.0
32797,ZCTA5 97540,860Z200US97540,97540,,,6830,845,5985,5401,21,36,110.0,73,344,72,0,0,5,0,0.0
32798,ZCTA5 97541,860Z200US97541,97541,,,1365,40,1325,1210,0,29,8.0,7,71,17,0,0,2,0,0.0
32799,ZCTA5 97543,860Z200US97543,97543,,,653,37,616,554,5,8,10.0,6,33,5,0,0,0,0,0.0
32800,ZCTA5 97544,860Z200US97544,97544,,,1944,110,1834,1660,13,22,11.0,14,114,28,0,0,4,0,2.0
32801,ZCTA5 97601,860Z200US97601,97601,,,18572,1779,16793,14533,164,550,329.0,131,1086,219,2,0,28,0,0.0
32802,ZCTA5 97603,860Z200US97603,97603,,,24067,2735,21332,18753,176,619,304.0,110,1370,331,4,0,8,0,4.0
32803,ZCTA5 97604,860Z200US97604,97604,,,8,0,8,8,0,0,0.0,0,0,0,0,0,0,0,0.0
32804,ZCTA5 97620,860Z200US97620,97620,,,93,6,87,83,0,0,1.0,0,3,0,0,0,0,0,0.0
32805,ZCTA5 97621,860Z200US97621,97621,,,278,15,263,185,5,44,0.0,4,25,10,1,0,0,0,0.0
32806,ZCTA5 97622,860Z200US97622,97622,,,435,6,429,368,4,18,8.0,2,29,8,0,0,0,0,0.0
32807,ZCTA5 97623,860Z200US97623,97623,,,1896,175,1721,1550,4,39,10.0,15,103,27,0,0,1,0,0.0
32808,ZCTA5 97624,860Z200US97624,97624,,,3339,125,3214,2486,16,465,29.0,17,201,40,1,0,11,0,0.0
32809,ZCTA5 97625,860Z200US97625,97625,,,150,15,135,125,0,1,0.0,1,8,8,0,0,0,0,0.0
32810,ZCTA5 97626,860Z200US97626,97626,,,125,30,95,85,0,1,0.0,1,8,2,0,0,0,0,0.0
32811,ZCTA5 97627,860Z200US97627,97627,,,607,29,578,510,2,14,8.0,2,42,7,0,0,0,0,0.0
32812,ZCTA5 97630,860Z200US97630,97630,,,4354,432,3922,3495,49,66,43.0,13,256,38,0,2,2,0,0.0
32813,ZCTA5 97632,860Z200US97632,97632,,,1067,342,725,680,0,17,4.0,4,20,2,0,0,0,0,1.0
32814,ZCTA5 97633,860Z200US97633,97633,,,1028,317,711,650,3,5,12.0,8,33,7,0,0,0,0,0.0
32815,ZCTA5 97634,860Z200US97634,97634,,,253,11,242,233,0,1,0.0,0,8,3,0,0,0,0,1.0
32816,ZCTA5 97635,860Z200US97635,97635,,,242,9,233,211,0,7,1.0,3,11,2,0,0,0,0,0.0
32817,ZCTA5 97636,860Z200US97636,97636,,,303,15,288,273,0,1,0.0,0,14,0,0,1,2,0,0.0
32818,ZCTA5 97637,860Z200US97637,97637,,,59,2,57,55,0,0,0.0,0,2,0,0,0,0,0,0.0
32819,ZCTA5 97638,860Z200US97638,97638,,,365,13,352,311,0,5,4.0,2,30,3,0,1,0,0,0.0
32820,ZCTA5 97639,860Z200US97639,97639,,,201,13,188,162,2,12,2.0,2,8,0,0,0,1,0,0.0
32821,ZCTA5 97640,860Z200US97640,97640,,,83,0,83,83,0,0,0.0,0,0,0,0,0,0,0,0.0
32822,ZCTA5 97641,860Z200US97641,97641,,,1065,40,1025,891,0,14,8.0,12,100,13,0,1,0,0,0.0
32823,ZCTA5 97701,860Z200US97701,97701,,,33230,2732,30498,27788,141,175,554.0,180,1660,465,0,0,19,0,0.0
32824,ZCTA5 97702,860Z200US97702,97702,,,40238,3242,36996,33999,133,213,646.0,231,1774,485,0,0,16,0,0.0
32825,ZCTA5 97703,860Z200US97703,97703,,,26308,1117,25191,23413,86,94,405.0,125,1068,324,0,0,12,0,3.0
32826,ZCTA5 97707,860Z200US97707,97707,,,6702,218,6484,6069,20,37,50.0,34,274,82,0,0,1,0,0.0
32827,ZCTA5 97709,860Z200US97709,97709,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
32828,ZCTA5 97710,860Z200US97710,97710,,,104,5,99,95,0,0,0.0,0,4,2,0,0,0,0,0.0
32829,ZCTA5 97711,860Z200US97711,97711,,,59,3,56,54,0,0,0.0,1,1,0,0,0,0,0,1.0
32830,ZCTA5 97712,860Z200US97712,97712,,,32,4,28,23,0,1,0.0,0,4,2,0,0,0,0,0.0
32831,ZCTA5 97720,860Z200US97720,97720,,,3535,119,3416,3043,5,141,29.0,12,186,32,0,0,0,0,0.0
32832,ZCTA5 97721,860Z200US97721,97721,,,159,7,152,146,0,1,0.0,0,5,1,0,0,0,0,0.0
32833,ZCTA5 97722,860Z200US97722,97722,,,72,5,67,63,0,0,0.0,0,4,2,0,0,0,0,0.0
32834,ZCTA5 97730,860Z200US97730,97730,,,247,8,239,226,0,3,1.0,0,9,0,0,0,0,0,0.0
32835,ZCTA5 97731,860Z200US97731,97731,,,197,10,187,161,0,1,3.0,3,19,5,0,0,0,0,0.0
32836,ZCTA5 97732,860Z200US97732,97732,,,92,3,89,88,0,0,0.0,0,1,0,0,0,0,0,0.0
32837,ZCTA5 97733,860Z200US97733,97733,,,789,21,768,701,0,10,3.0,1,53,20,0,0,0,0,0.0
32838,ZCTA5 97734,860Z200US97734,97734,,,2429,409,2020,1816,1,40,17.0,7,139,35,0,0,0,0,1.0
32839,ZCTA5 97735,860Z200US97735,97735,,,139,5,134,120,0,4,0.0,3,7,5,0,0,0,0,0.0
32840,ZCTA5 97736,860Z200US97736,97736,,,60,4,56,49,0,1,0.0,0,6,1,0,0,0,0,0.0
32841,ZCTA5 97737,860Z200US97737,97737,,,436,17,419,383,0,1,1.0,0,34,15,0,0,0,0,0.0
32842,ZCTA5 97738,860Z200US97738,97738,,,1597,68,1529,1432,0,19,5.0,1,72,28,1,0,0,0,0.0
32843,ZCTA5 97739,860Z200US97739,97739,,,11036,404,10632,9643,24,128,95.0,57,685,208,3,0,17,0,2.0
32844,ZCTA5 97741,860Z200US97741,97741,,,10473,2498,7975,6869,111,452,97.0,39,407,96,0,1,4,0,2.0
32845,ZCTA5 97750,860Z200US97750,97750,,,344,18,326,312,0,1,0.0,0,13,1,0,0,0,0,0.0
32846,ZCTA5 97751,860Z200US97751,97751,,,81,6,75,71,0,1,0.0,0,3,0,0,0,0,0,1.0
32847,ZCTA5 97752,860Z200US97752,97752,,,45,3,42,37,1,0,0.0,0,4,0,0,0,0,0,0.0
32848,ZCTA5 97753,860Z200US97753,97753,,,2239,39,2200,1988,8,14,16.0,7,167,110,0,1,0,0,0.0
32849,ZCTA5 97754,860Z200US97754,97754,,,17250,1075,16175,14889,40,184,102.0,71,889,271,7,3,7,0,3.0
32850,ZCTA5 97756,860Z200US97756,97756,,,32944,3233,29711,27333,127,225,427.0,116,1483,417,0,0,16,0,1.0
32851,ZCTA5 97758,860Z200US97758,97758,,,82,1,81,73,0,0,1.0,3,4,1,0,0,0,0,0.0
32852,ZCTA5 97759,860Z200US97759,97759,,,6517,225,6292,5857,5,38,55.0,31,306,118,0,0,1,0,1.0
32853,ZCTA5 97760,860Z200US97760,97760,,,6845,293,6552,6108,12,61,23.0,33,315,112,0,0,0,0,2.0
32854,ZCTA5 97761,860Z200US97761,97761,,,2307,148,2159,89,5,1973,5.0,2,85,2,0,0,0,0,0.0
32855,ZCTA5 97801,860Z200US97801,97801,,,17421,1520,15901,13236,247,1400,186.0,73,759,141,1,2,4,0,0.0
32856,ZCTA5 97810,860Z200US97810,97810,,,679,14,665,518,1,106,1.0,2,37,7,0,0,0,0,0.0
32857,ZCTA5 97812,860Z200US97812,97812,,,736,38,698,643,0,20,11.0,1,23,5,1,0,1,0,0.0
32858,ZCTA5 97813,860Z200US97813,97813,,,1098,48,1050,953,0,30,3.0,10,54,14,0,0,0,0,0.0
32859,ZCTA5 97814,860Z200US97814,97814,,,10249,419,9830,9177,50,94,65.0,46,398,124,0,2,0,0,0.0
32860,ZCTA5 97817,860Z200US97817,97817,,,52,1,51,47,0,4,0.0,0,0,0,0,0,0,0,0.0
32861,ZCTA5 97818,860Z200US97818,97818,,,3355,2035,1320,1181,15,21,5.0,18,80,11,0,0,1,0,1.0
32862,ZCTA5 97819,860Z200US97819,97819,,,29,0,29,25,0,0,0.0,1,3,0,0,0,0,0,0.0
32863,ZCTA5 97820,860Z200US97820,97820,,,864,20,844,787,2,6,1.0,1,47,12,0,1,0,0,0.0
32864,ZCTA5 97823,860Z200US97823,97823,,,830,33,797,754,0,4,2.0,2,35,7,0,0,0,0,0.0
32865,ZCTA5 97824,860Z200US97824,97824,,,1321,35,1286,1220,2,6,5.0,6,47,8,0,0,0,0,0.0
32866,ZCTA5 97825,860Z200US97825,97825,,,212,15,197,188,0,1,1.0,0,7,0,0,0,0,0,0.0
32867,ZCTA5 97826,860Z200US97826,97826,,,871,92,779,721,3,10,5.0,2,38,10,0,0,0,0,0.0
32868,ZCTA5 97827,860Z200US97827,97827,,,2110,50,2060,1851,2,13,8.0,2,184,88,0,0,0,0,0.0
32869,ZCTA5 97828,860Z200US97828,97828,,,2588,64,2524,2351,7,14,13.0,14,125,32,2,3,0,1,0.0
32870,ZCTA5 97830,860Z200US97830,97830,,,605,28,577,540,0,7,3.0,1,26,7,0,0,0,0,0.0
32871,ZCTA5 97833,860Z200US97833,97833,,,714,19,695,629,0,13,2.0,13,38,10,0,0,0,0,0.0
32872,ZCTA5 97834,860Z200US97834,97834,,,864,19,845,786,2,7,0.0,3,47,11,0,0,0,0,0.0
32873,ZCTA5 97835,860Z200US97835,97835,,,259,10,249,236,2,0,2.0,0,9,4,0,0,0,0,0.0
32874,ZCTA5 97836,860Z200US97836,97836,,,1560,79,1481,1403,4,9,9.0,0,56,16,0,0,2,0,0.0
32875,ZCTA5 97837,860Z200US97837,97837,,,45,1,44,43,0,1,0.0,0,0,0,0,0,0,0,0.0
32876,ZCTA5 97838,860Z200US97838,97838,,,20240,7002,13238,11966,103,136,326.0,45,662,164,0,0,3,0,0.0
32877,ZCTA5 97839,860Z200US97839,97839,,,328,27,301,290,0,2,2.0,0,7,3,0,0,0,0,0.0
32878,ZCTA5 97840,860Z200US97840,97840,,,90,3,87,83,0,0,0.0,0,4,4,0,0,0,0,0.0
32879,ZCTA5 97841,860Z200US97841,97841,,,329,6,323,294,0,1,4.0,1,23,7,0,0,0,0,0.0
32880,ZCTA5 97842,860Z200US97842,97842,,,174,8,166,149,0,2,0.0,4,11,7,0,0,0,0,0.0
32881,ZCTA5 97843,860Z200US97843,97843,,,553,73,480,451,1,2,1.0,2,23,6,0,0,0,0,0.0
32882,ZCTA5 97844,860Z200US97844,97844,,,2995,898,2097,1919,6,32,13.0,14,113,16,0,1,0,0,0.0
32883,ZCTA5 97845,860Z200US97845,97845,,,2120,67,2053,1868,3,25,25.0,15,117,36,0,1,0,0,0.0
32884,ZCTA5 97846,860Z200US97846,97846,,,1725,53,1672,1570,2,17,10.0,12,61,25,0,0,0,3,0.0
32885,ZCTA5 97848,860Z200US97848,97848,,,159,7,152,149,0,1,0.0,0,2,0,0,1,0,0,0.0
32886,ZCTA5 97850,860Z200US97850,97850,,,13432,674,12758,11298,104,119,485.0,58,694,163,1,0,11,0,0.0
32887,ZCTA5 97856,860Z200US97856,97856,,,321,17,304,282,0,4,0.0,1,17,3,0,0,0,0,0.0
32888,ZCTA5 97857,860Z200US97857,97857,,,401,8,393,364,0,0,5.0,2,22,7,0,0,0,0,0.0
32889,ZCTA5 97859,860Z200US97859,97859,,,141,8,133,111,0,14,1.0,1,6,0,0,0,0,0,0.0
32890,ZCTA5 97862,860Z200US97862,97862,,,8712,2585,6127,5653,34,55,64.0,32,289,85,0,0,7,0,0.0
32891,ZCTA5 97864,860Z200US97864,97864,,,199,9,190,179,0,2,0.0,0,9,3,0,0,0,0,0.0
32892,ZCTA5 97865,860Z200US97865,97865,,,900,24,876,839,0,2,1.0,0,34,15,0,0,0,0,0.0
32893,ZCTA5 97867,860Z200US97867,97867,,,563,32,531,497,1,4,2.0,4,23,2,0,0,0,0,0.0
32894,ZCTA5 97868,860Z200US97868,97868,,,1415,41,1374,1242,3,61,1.0,7,60,14,0,0,0,0,0.0
32895,ZCTA5 97869,860Z200US97869,97869,,,840,25,815,750,0,7,4.0,0,54,6,0,0,0,0,0.0
32896,ZCTA5 97870,860Z200US97870,97870,,,487,9,478,461,3,0,1.0,0,13,3,0,0,0,0,0.0
32897,ZCTA5 97873,860Z200US97873,97873,,,180,5,175,164,0,0,0.0,0,11,0,0,0,0,0,0.0
32898,ZCTA5 97874,860Z200US97874,97874,,,278,5,273,247,0,1,2.0,0,23,7,0,0,3,0,0.0
32899,ZCTA5 97875,860Z200US97875,97875,,,2119,557,1562,1412,6,18,13.0,7,106,40,0,0,3,0,0.0
32900,ZCTA5 97876,860Z200US97876,97876,,,687,20,667,622,0,7,2.0,1,35,19,0,0,0,0,0.0
32901,ZCTA5 97877,860Z200US97877,97877,,,262,7,255,231,0,2,0.0,1,21,2,0,0,0,0,0.0
32902,ZCTA5 97880,860Z200US97880,97880,,,195,2,193,181,0,3,0.0,2,7,0,0,0,0,0,0.0
32903,ZCTA5 97882,860Z200US97882,97882,,,6259,2423,3836,3358,186,108,39.0,27,118,30,0,0,0,0,0.0
32904,ZCTA5 97883,860Z200US97883,97883,,,1958,50,1908,1767,3,16,12.0,16,94,18,0,0,0,0,0.0
32905,ZCTA5 97884,860Z200US97884,97884,,,129,3,126,118,0,0,0.0,4,4,1,0,0,0,0,0.0
32906,ZCTA5 97885,860Z200US97885,97885,,,1125,26,1099,1013,0,16,2.0,18,50,3,1,0,0,2,0.0
32907,ZCTA5 97886,860Z200US97886,97886,,,989,62,927,854,0,10,4.0,5,54,12,0,1,0,0,0.0
32908,ZCTA5 97901,860Z200US97901,97901,,,537,59,478,440,0,2,7.0,2,27,4,0,0,0,0,0.0
32909,ZCTA5 97902,860Z200US97902,97902,,,17,0,17,17,0,0,0.0,0,0,0,0,0,0,0,0.0
32910,ZCTA5 97903,860Z200US97903,97903,,,99,7,92,88,0,1,0.0,1,2,0,0,0,0,0,0.0
32911,ZCTA5 97904,860Z200US97904,97904,,,145,1,144,138,0,1,1.0,0,4,0,0,0,0,0,0.0
32912,ZCTA5 97905,860Z200US97905,97905,,,89,1,88,86,1,0,1.0,0,0,0,0,0,0,0,0.0
32913,ZCTA5 97906,860Z200US97906,97906,,,189,12,177,164,0,3,0.0,0,10,6,0,0,0,0,0.0
32914,ZCTA5 97907,860Z200US97907,97907,,,464,12,452,412,0,6,0.0,1,33,7,0,0,0,0,0.0
32915,ZCTA5 97908,860Z200US97908,97908,,,70,7,63,59,0,1,0.0,0,3,3,0,0,0,0,0.0
32916,ZCTA5 97909,860Z200US97909,97909,,,36,7,29,25,0,2,0.0,0,2,0,0,0,0,0,0.0
32917,ZCTA5 97910,860Z200US97910,97910,,,466,29,437,409,0,0,7.0,0,21,3,0,0,0,0,0.0
32918,ZCTA5 97911,860Z200US97911,97911,,,62,4,58,56,0,0,2.0,0,0,0,0,0,0,0,0.0
32919,ZCTA5 97913,860Z200US97913,97913,,,3890,1679,2211,2016,5,20,33.0,14,123,45,1,0,0,0,0.0
32920,ZCTA5 97914,860Z200US97914,97914,,,15111,4337,10774,9393,373,214,297.0,60,437,108,0,4,0,0,0.0
32921,ZCTA5 97917,860Z200US97917,97917,,,9,2,7,7,0,0,0.0,0,0,0,0,0,0,0,0.0
32922,ZCTA5 97918,860Z200US97918,97918,,,3327,416,2911,2722,7,16,38.0,13,115,29,0,0,0,0,0.0
32923,ZCTA5 97920,860Z200US97920,97920,,,44,2,42,42,0,0,0.0,0,0,0,0,0,0,0,0.0
32924,ZCTA5 98001,860Z200US98001,98001,,,27841,3093,24748,15603,1680,186,5609.0,149,1521,223,11,1,54,0,16.0
32925,ZCTA5 98002,860Z200US98002,98002,,,29088,6098,22990,14921,2217,550,3529.0,151,1622,226,15,2,77,0,12.0
32926,ZCTA5 98003,860Z200US98003,98003,,,39554,7312,32242,16051,6092,258,7491.0,217,2133,213,38,2,116,0,21.0
32927,ZCTA5 98004,860Z200US98004,98004,,,32128,1627,30501,16653,623,35,11791.0,137,1262,257,4,1,40,1,5.0
32928,ZCTA5 98005,860Z200US98005,98005,,,16653,930,15723,7898,368,17,6693.0,86,661,115,8,0,27,0,3.0
32929,ZCTA5 98006,860Z200US98006,98006,,,31147,1355,29792,14514,594,36,13386.0,167,1095,191,7,0,37,0,14.0
32930,ZCTA5 98007,860Z200US98007,98007,,,23377,2453,20924,8433,881,33,10682.0,107,788,131,0,0,17,0,17.0
32931,ZCTA5 98008,860Z200US98008,98008,,,20716,1721,18995,11212,516,56,6204.0,109,898,170,10,0,33,0,15.0
32932,ZCTA5 98010,860Z200US98010,98010,,,4445,353,4092,3603,39,24,142.0,22,262,54,1,0,1,0,0.0
32933,ZCTA5 98011,860Z200US98011,98011,,,22133,1948,20185,14748,449,79,3505.0,162,1242,267,3,0,9,1,19.0
32934,ZCTA5 98012,860Z200US98012,98012,,,55423,4529,50894,30953,1549,166,15003.0,342,2881,650,19,1,88,0,40.0
32935,ZCTA5 98014,860Z200US98014,98014,,,5865,378,5487,4825,37,30,241.0,46,308,110,0,0,1,0,2.0
32936,ZCTA5 98019,860Z200US98019,98019,,,9071,750,8321,7259,55,48,435.0,56,468,154,0,0,3,0,0.0
32937,ZCTA5 98020,860Z200US98020,98020,,,16997,737,16260,14012,217,69,1028.0,82,852,192,0,1,17,0,2.0
32938,ZCTA5 98021,860Z200US98021,98021,,,25245,1458,23787,15430,361,102,6617.0,137,1140,276,9,0,26,0,10.0
32939,ZCTA5 98022,860Z200US98022,98022,,,17870,1332,16538,14993,91,230,231.0,74,919,201,0,1,15,0,6.0
32940,ZCTA5 98023,860Z200US98023,98023,,,40181,6115,34066,18903,4249,233,8038.0,243,2400,257,20,1,132,5,16.0
32941,ZCTA5 98024,860Z200US98024,98024,,,4026,197,3829,3417,18,33,129.0,17,215,67,0,0,1,0,2.0
32942,ZCTA5 98025,860Z200US98025,98025,,,32,2,30,30,0,0,0.0,0,0,0,0,0,0,0,0.0
32943,ZCTA5 98026,860Z200US98026,98026,,,31220,2287,28933,21975,1127,175,3829.0,176,1651,327,11,0,44,4,7.0
32944,ZCTA5 98027,860Z200US98027,98027,,,23036,1478,21558,16588,291,63,3362.0,133,1121,309,8,1,27,0,12.0
32945,ZCTA5 98028,860Z200US98028,98028,,,18694,1404,17290,12761,388,62,2897.0,120,1062,256,12,0,19,0,7.0
32946,ZCTA5 98029,860Z200US98029,98029,,,22874,1311,21563,12513,423,32,7581.0,77,937,191,15,1,38,0,11.0
32947,ZCTA5 98030,860Z200US98030,98030,,,29455,3934,25521,12240,3379,122,7956.0,198,1626,166,27,3,85,3,43.0
32948,ZCTA5 98031,860Z200US98031,98031,,,33025,3679,29346,13057,3591,151,10664.0,173,1710,172,32,1,76,5,49.0
32949,ZCTA5 98032,860Z200US98032,98032,,,29654,6053,23601,11601,4341,216,5681.0,162,1600,159,20,1,100,0,18.0
32950,ZCTA5 98033,860Z200US98033,98033,,,32949,1923,31026,22314,485,73,6407.0,215,1532,350,12,3,29,0,10.0
32951,ZCTA5 98034,860Z200US98034,98034,,,41060,3372,37688,26892,938,127,6910.0,466,2355,598,17,2,48,1,9.0
32952,ZCTA5 98036,860Z200US98036,98036,,,33316,3709,29607,19318,1852,163,6338.0,164,1772,296,13,0,72,0,14.0
32953,ZCTA5 98037,860Z200US98037,98037,,,23633,2521,21112,12475,1448,109,5669.0,127,1284,203,10,0,36,0,16.0
32954,ZCTA5 98038,860Z200US98038,98038,,,26608,1714,24894,20384,577,115,2063.0,102,1653,355,4,0,27,0,0.0
32955,ZCTA5 98039,860Z200US98039,98039,,,2166,41,2125,1458,10,4,579.0,11,63,9,0,0,0,0,0.0
32956,ZCTA5 98040,860Z200US98040,98040,,,19711,788,18923,13118,227,26,4581.0,117,854,179,5,1,23,0,3.0
32957,ZCTA5 98042,860Z200US98042,98042,,,37708,3526,34182,24727,1746,190,5128.0,199,2192,382,7,4,75,1,17.0
32958,ZCTA5 98043,860Z200US98043,98043,,,17346,1878,15468,10922,826,122,2436.0,115,1047,191,8,0,48,0,1.0
32959,ZCTA5 98045,860Z200US98045,98045,,,12160,641,11519,10258,70,99,396.0,41,655,181,1,0,1,0,2.0
32960,ZCTA5 98047,860Z200US98047,98047,,,5092,912,4180,2746,303,64,736.0,30,301,42,0,0,14,0,7.0
32961,ZCTA5 98050,860Z200US98050,98050,,,183,1,182,176,0,0,4.0,0,2,0,0,0,0,0,0.0
32962,ZCTA5 98051,860Z200US98051,98051,,,2969,127,2842,2586,6,24,63.0,26,137,27,0,0,2,0,0.0
32963,ZCTA5 98052,860Z200US98052,98052,,,58619,3909,54710,28378,1154,141,22318.0,401,2318,516,16,0,31,1,29.0
32964,ZCTA5 98053,860Z200US98053,98053,,,16634,830,15804,10907,198,21,3916.0,84,678,194,8,0,3,0,4.0
32965,ZCTA5 98055,860Z200US98055,98055,,,19853,2023,17830,7887,2475,79,6090.0,100,1199,96,14,0,56,0,21.0
32966,ZCTA5 98056,860Z200US98056,98056,,,28854,4273,24581,13610,1898,102,7386.0,175,1410,238,30,0,44,0,19.0
32967,ZCTA5 98057,860Z200US98057,98057,,,11414,1530,9884,4714,1887,103,2286.0,96,798,109,7,0,29,0,4.0
32968,ZCTA5 98058,860Z200US98058,98058,,,34164,3345,30819,18790,2541,137,7110.0,228,2013,284,9,0,84,0,23.0
32969,ZCTA5 98059,860Z200US98059,98059,,,31248,2865,28383,16606,1132,111,8774.0,164,1596,252,16,0,45,0,15.0
32970,ZCTA5 98065,860Z200US98065,98065,,,10952,585,10367,8186,124,82,1345.0,29,601,130,4,0,4,0,2.0
32971,ZCTA5 98068,860Z200US98068,98068,,,437,23,414,374,0,4,16.0,3,17,5,0,0,0,0,0.0
32972,ZCTA5 98070,860Z200US98070,98070,,,9274,442,8832,8005,59,22,209.0,100,437,153,2,0,4,0,0.0
32973,ZCTA5 98072,860Z200US98072,98072,,,19246,1260,17986,14203,217,64,2354.0,95,1053,258,3,0,19,0,5.0
32974,ZCTA5 98074,860Z200US98074,98074,,,21345,981,20364,11977,237,27,7213.0,78,832,199,6,1,21,1,3.0
32975,ZCTA5 98075,860Z200US98075,98075,,,18276,826,17450,10130,218,23,6297.0,62,720,191,11,2,10,0,8.0
32976,ZCTA5 98077,860Z200US98077,98077,,,10353,496,9857,8209,81,16,897.0,78,576,157,1,0,2,0,2.0
32977,ZCTA5 98087,860Z200US98087,98087,,,31948,3629,28319,15459,2422,135,8382.0,230,1691,249,10,1,69,0,18.0
32978,ZCTA5 98092,860Z200US98092,98092,,,37146,4007,33139,21656,2146,1139,6020.0,151,2027,327,14,5,82,0,10.0
32979,ZCTA5 98101,860Z200US98101,98101,,,15653,1192,14461,8646,915,129,3898.0,95,778,140,9,0,11,1,3.0
32980,ZCTA5 98102,860Z200US98102,98102,,,23675,1778,21897,16545,599,63,3013.0,157,1520,253,4,0,34,0,5.0
32981,ZCTA5 98103,860Z200US98103,98103,,,45590,2909,42681,33484,966,175,5028.0,259,2769,577,11,2,46,0,6.0
32982,ZCTA5 98104,860Z200US98104,98104,,,15259,1270,13989,6966,1956,153,3993.0,74,847,85,14,0,38,0,12.0
32983,ZCTA5 98105,860Z200US98105,98105,,,43732,3087,40645,24282,1148,157,12166.0,241,2651,337,19,0,54,0,12.0
32984,ZCTA5 98106,860Z200US98106,98106,,,21218,2826,18392,10631,2163,184,3960.0,102,1352,176,6,0,31,1,8.0
